code,stop_name,street_name,lat,lng,route
KL287,PUSAT PENJAJA JLN JUJUR 3,JALAN JUJUR,3.0879445,101.7208,T400
KL288,MADRASAH MAKARIMUL AKHLAK,JALAN JUJUR,3.087825,101.72258,T400
KL289,KAWASAN PERINDUSTRIAN B.T.R,PERSIARAN MEWAH,3.086661,101.72322,T400
KL292,SIMPANG MEWAH 12,JALAN IKHLAS,3.0844195,101.72181,T400
KL294,SIMPANG BANGSAWAN,JALAN IKHLAS,3.0846584,101.71929,T400
KL295,SIMPANG IKHLAS 5,JALAN IKHLAS,3.085586,101.71654,T400
KL296,FLAT SRI KOTA,JALAN IKHLAS,3.0878527,101.715,T400
KL297,FLAT TAMAN MULIA (1),PERSIARAN IKHLAS,3.0884,101.71563,T400
KL1976,FLAT TAMAN MULIA (2),JALAN MAKMUR,3.089277,101.7157,T400
KL1974,TAMAN MULIA,JALAN BUDIMAN 1,3.0904362,101.71667,T400
KL1960,MASJID SAIDINA OTHMAN BIN AFFAN,JALAN BUDIMAN,3.0905035,101.71766,T400
KL2390,APARTMENT DESA BANGSAWAN,JALAN BUDIMAN,3.08916,101.7188,T400
KL347,FLAT SRI LABUAN,JALAN YAACOB LATIF,3.0906562,101.7214383,T400
KL348,INSTITUT LATIHAN DBKL,JALAN YAACOB LATIF,3.0931695,101.72276,T400
KL349,PUSAT BELIA ANTARABANGSA KL,JALAN YAACOB LATIF,3.0960138,101.7227,T400
KL350,STADIUM BOLA SEPAK KL,JALAN YAACOB LATIF,3.0997722,101.72233,T400;T402
KL351,S.M. TEKNIK KL,JALAN YAACOB LATIF,3.1032777,101.72365,T400
KL352,KLINIK KESIHATAN CHERAS,JALAN YAACOB LATIF,3.1065917,101.72567,T400
KL353,VELODROM KL,JALAN YAACOB LATIF,3.1105695,101.72775,T400
KL354,KOMPLEKS DARUL PUTERI,JALAN CHERAS,3.1167028,101.72793,T400
KL355,STADIUM BADMINTON CHERAS,JALAN CHERAS,3.1193223,101.72809,T400;T401
KL322,FLAT SRI SABAH,JALAN IAKAN AYU,3.1169,101.72622,T401
KL331,FLAT SRI PULAU PINANG BLOK 13,JALAN IKAN EMAS,3.116136,101.72436,T401
KL332,INDAH MAS APARTMENT,JALAN IKAN EMAS,3.11805,101.72166,T401
KL1999,FLAT SRI PULAU PINANG BLOK 1,JALAN IKAN EMAS,3.1174834,101.71978,T401
KL330,MASJID AZZUBAIR IBNUL AWWAM (OPP),JALAN SEKILAU,3.1143389,101.72044,T401
KL328,PASAR BESAR CHERAS,JALAN SIAKAP,3.112433,101.7238,T401
KL324,FLAT SRI MELAKA (TIMUR),JALAN SIAKAP,3.1110018,101.7248402,T401
KL325,FLAT SRI MELAKA BLOK 26,JALAN SIAKAP,3.1086528,101.722885,T401
KL326,FLAT SRI MELAKA (BARAT),JALAN 3/89A,3.1089357,101.7217786,T401
KL1995,PPR SRI MELAKA (BLK 12),JALAN 2/89A,3.1099806,101.721146,T401
KL1996,PPR SRI MELAKA (BLK 6),JALAN 2/89A,3.111039,101.720245,T401
KL1997,PPR SRI MELAKA (BLK 4),JALAN 2/89A,3.1123632,101.721362,T401
KL1998,PEJ. DBKL ZON 1,JALAN 1/89A,3.112968,101.72193,T401
KL329,MASJID AZZUBAIR IBNUL AWWAM,JALAN SEKILAU,3.114236,101.72036,T401
KL333,SMK SERI PERMAISURI,JALAN SRI PERMAISURI,3.1073222,101.716774,T401
KL1986,BAH. TEKNOLOGI PENDIDIKAN NEGERI W.P,JALAN SRI PERMAISURI,3.1047916,101.715,T401
KL2392,PLAZA DWITASIK,JALAN TASIK PERMAISURI 1,3.1023237,101.7141008,T401
KL2393,PUSAT PERNIAGAAN DANAU LUMAYAN,JALAN TASIK PERMAISURI 1,3.1007439,101.7155219,T401
KL1679,WISMA ZELAN,JALAN TASIK PERMAISURI 2,3.099577,101.71785,T401;T402
KL1980,TAMAN TASIK PERMAISURI,JALAN TASIK PERMAISURI 2,3.0967163,101.7182805,T401;T402
KL334,UNIT BERKUDA DBKL (UTARA),JALAN TASIK PERMAISURI 2,3.0946703,101.7171665,T401;T402
KL1978,VISTA AMANI CONDOMINIUM,JALAN TASIK PERMAISURI,3.0961519,101.7151883,T401;T402
KL302,CENDANA APARTMENT,JALAN TASIK PERMAISURI,3.0985076,101.7130785,T401;T402
KL315,DATARAN DWITASIK,JALAN SRI PERMAISURI,3.0990719,101.7116941,T401;T402
KL316,QUEENSVILLE,JALAN SRI PERMAISURI,3.1018,101.71221,T401;T402
KL1985,LAMAN TASIK CONDOMINIUM,JALAN SRI PERMAISURI,3.104736,101.71461,T401
KL317,VISTA TASIK,JALAN SRI PERMAISURI,3.106514,101.715904,T401
KL1687,BALAI POLIS SRI PERMAISURI,JALAN JELAWAT 1,3.111874,101.7180827,T401
KL1689,SERI PUTERI CONDOMINIUM,JALAN JELAWAT 1,3.1117999,101.7152556,T401
KL1690,LRT CHERAS,JALAN JELAWAT 1,3.1123972,101.71454,T401
KL2394,BINTANG MAS CONDOMINIUM,JALAN JELAWAT 1,3.112277,101.71675,T401
KL1991,KONDO SERI MAS,JALAN 1/89A,3.113305,101.7219,T401
KL1992,PPR SRI MELAKA (BLK 4),JALAN 2/89A,3.1122055,101.72125,T401
KL1993,PPR SRI MELAKA (BLK 6),JALAN 2/89A,3.1111917,101.7203334,T401
KL1994,PPR SRI MELAKA (BLK 12),JALAN 2/89A,3.1100779,101.72123,T401
KL327,FLAT SRI MELAKA (BARAT),JALAN 3/89A,3.1091321,101.721851,T401
KL1699,FLAT SRI MELAKA BLOK 26,JALAN SIAKAP,3.1087611,101.7228818,T401
KL1700,FLAT SRI MELAKA (TIMUR),JALAN SIAKAP,3.11097,101.724749,T401
KL1698,PASAR BESAR CHERAS,JALAN SIAKAP,3.1122556,101.723694,T401
KL318,FLAT SRI JOHOR BLOK 3,JALAN JELAWAT,3.1167696,101.719315,T401
KL319,INDAH MAS APARTMENT,JALAN IKAN EMAS,3.1181612,101.7219,T401
KL320,FLAT SRI PULAU PINANG BLOK 13 (OPP),JALAN IKAN EMAS,3.1164277,101.724236,T401
KL321,FLAT SRI SABAH,JALAN IKAN AYU,3.117239,101.72633,T401
KL800,RUMAH KANAK-KANAK TENGKU BUDRIAH,JLN YAACOB LATIF,3.10848,101.72901,T402
KL1983,HUKM,DALAM UKM,3.09938,101.72307,T402
KL311,BAYU TASIK 2 CONDOMINIUM,JLN SRI PERMAISURI 6,3.10253,101.70907,T402
KL309,LRT SALAK SELATAN,JLN SRI PERMAISURI 10,3.102016,101.70649,T402
KL310,JPJ SRI PERMAISURI,JLN SRI PERMAISURI 10,3.102963,101.70863,T402
KL312,BAYU TASIK CONDOMINIUM,JLN SRI PERMAISURI 6,3.104374,101.71132,T402
KL313,VILLA LAMAN TASIK,JLN SRI PERMAISURI 6,3.104083,101.71216,T402
KL1684,QUEENSVILLE,JLN SRI PERMAISURI,3.101905,101.7126,T402
KL337,DATARAN DWITASIK,JLN SRI PERMAISURI,3.099878,101.712074,T402
KL1957,MENTARI CONDOMINIUM,JLN TASIK PERMAISURI 3,3.098819,101.71392,T402
KL1958,VISTA AMANI CONDOMINIUM (OPP),JLN TASIK PERMAISURI 3,3.096405,101.71528,T402
KL1981,SUASANA LUMAYAN CONDOMINIUM,JLN TASIK PERMAISURI 2,3.095959,101.71805,T402
KL335,WISMA ZELAN,JLN TASIK PERMAISURI 2,3.099327,101.71773,T402
KL1982,SEKOLAH MENENGAH SAINS SELANGOR,JLN TASIK PERMAISURI 1,3.102387,101.71978,T402
KL341,SEKOLAH KEBANGSAAN TAMAN MIDAH,JLN MIDAH TIMUR,3.094993,101.72942,T402
KL2422,PERUMAHAN TAMAN MIDAH,JALAN MIDAH TIMUR,3.096719,101.73233,T402
KL2423,PANGSAPURI JASMINE,JALAN MIDAH TIMUR,3.098074,101.733617,T402
,TAMAN KOTA CHERAS FASA 1,TMN KOTA CHERAS,3.060632,101.772207,T406;T406B
KJ53,KJ53 POS MALAYSIA BT 9 (OPP),JLN HULU LANGAT,3.068602,101.772155,T406;T406B
KJ54,KJ54 KLINIK KESIHATAN BT 9,JLN HULU LANGAT,3.069311879,101.7748622,T406;T406B
KJ55,KJ55 TAMAN SRI MELAKA,JLN HULU LANGAT,3.069724173,101.7769097,T406;T406B
KJ56,KJ56 KG BKT RAYA,JLN HULU LANGAT,3.070636329,101.7801633,T406;T406B
KJ57,KJ57 SK BUKIT RAYA,JLN HULU LANGAT,3.07252497,101.7825532,T406;T406B
KJ59,KJ59 IDAMAN VILLAS,JLN HULU LANGAT,3.076774192,101.78312,T406;T406B
KJ60,KJ60 KG BUKIT RAYA (SELATAN),JLN HULU LANGAT,3.077929618,101.783991,T406;T406B
KJ61,KJ61 BALAI RAYA KG BKT RAYA,JLN ULU LANGAT,3.080298059,101.7855716,T406;T406B
KJ663,KJ663 TAMAN LANGAT CERIA,JLN HULU LANGAT,3.081677872,101.7869463,T406;T406B
KJ62,TMN DESA PELANGI,JLN HULU LANGAT,3.083778166,101.7881266,T406;T406B
KJ64,KJ64 SK SG SERAI,JLN HULU LANGAT,3.08714436,101.7908261,T406;T406B
KJ66,KJ66 SAR SG SERAI,JLN HULU LANGAT,3.091899519,101.7945339,T406;T406B
KJ67,KJ67 KG SG SERAI,JLN HULU LANGAT,3.093904539,101.7959904,T406;T406B
KJ68,KJ68 TAMAN BUKIT SEKAWAN,JLN HULU LANGAT,3.095332013,101.7973733,T406;T406B
KJ69,KJ69 TAMAN LAGENDA SURIA,JLN HULU LANGAT,3.097935159,101.8003648,T406;T406B
KJ70,KJ70 TAMAN CEMPAKA,JLN HULU LANGAT,3.100210287,101.8025701,T406;T406B
KJ71,KJ71 TAMAN SRI NANDING,JLN HULU LANGAT,3.103822421,101.8060243,T406;T406B
KJ72,KJ72 MADRASAH KG DUSUN,JLN HULU LANGAT,3.105598286,101.8078776,T406;T406B
KJ73,KJ73 KG SG MICHU,JLN HULU LANGAT,3.108877793,101.8109529,T406;T406B
KJ74,KJ74 DEWAN DATO NAZIR,JLN HULU LANGAT,3.111660326,101.814868,T406;T406B
KJ75,KJ75 PERTUBUHAN PELADANG,JLN HULU LANGAT,3.113783011,101.8159157,T406;T406B
KJ77,KJ77 SMK ABDUL JALIL,JLN HULU LANGAT,3.118130735,101.8186115,T406;T406B
KJ78,KJ78 KG RANTAU PANJANG,JLN HULU LANGAT,3.120659173,101.82042,T406;T406B
KJ79,KJ79 FELCRA SEMUNGKIS,JLN HULU LANGAT,3.122578659,101.8215421,T406;T406B
KJ80,KJ80 KG SG SEMUNGKIS,JLN HULU LANGAT,3.124444745,101.822967,T406;T406B
KJ81,KJ81 TAMAN SRI KUNDANG,JLN HULU LANGAT,3.129497051,101.8296488,T406;T406B
KJ82,KJ82 BALAIRAYA KG BT 15,JLN HULU LANGAT,3.130733149,101.8312381,T406;T406B
KJ83,KJ83 KG DUSUN TUA,JLN HULU LANGAT,3.134245807,101.8324605,T406;T406B
KJ84,KJ84 IKBN (OPP),JLN HULU LANGAT,3.137322373,101.83461,T406;T406B
KJ85,KJ85 SRA DUSUN TUA,JLN HULU LANGAT,3.139668782,101.8358832,T406;T406B
KJ86,KJ86 MASJID AL-MUTTAQIN,JLN HULU LANGAT,3.145866,101.838494,T406;T406B
KJ87,KJ87 SK DUSUN TUA,JLN HULU LANGAT,3.150654379,101.8389743,T406;T406B
KJ88,KJ88 BALAIRAYA BT 17 (OPP),JLN HULU LANGAT,3.155400425,101.8430082,T406;T406B
KJ89,KJ89 PUSAT PERTANIAN BT 18,JLN HULU LANGAT,3.162485799,101.8468681,T406;T406B
KJ90,KJ90 TAMAN IMPIAN WARISAN BT 18,JLN HULU LANGAT,3.164967082,101.8478011,T406;T406B
KJ91,KJ91 SRA BT 18,JLN HULU LANGAT,3.168425,101.851184,T406
KJ92,KJ92 KG KUALA PERDIK,JLN HULU LANGAT,3.174488839,101.8544313,T406
KJ93,KJ93 SK LUBOK KELUBI,JLN HULU LANGAT,3.177571492,101.855948,T406
KJ94,KJ94 SRA KG KUALA PERDIK,JLN HULU LANGAT,3.179269725,101.8563951,T406
KJ95,KJ95 MASJID KG LUBOK KELUBI,JLN HULU LANGAT,3.18604494,101.854011,T406
KJ96,KJ96 KG PADANG,JLN HULU LANGAT,3.18845296,101.8532561,T406
KJ97,PERUMAHAN JAB HUTAN,JLN ULU LANGAT,3.196313826,101.8559378,T406
KJ99,LUBUK MANGGIS,JLN HULU LANGAT,3.208383079,101.8608818,T406
KJ101,SEK KUALA PANGSUN,JLN ULU LANGAT,3.211244252,101.8708474,T406
KJ102,TNB PANGSUN,JLN HULU LANGAT,3.210199514,101.8762258,T406
KJ103,SEK KUALA PANGSUN,JLN ULU LANGAT,3.211052188,101.8707269,T406
KJ105,KG ORANG ASLI,JLN ULU LANGAT,3.208203687,101.8605997,T406
KJ106,PONDOK PERMAI,JLN ULU LANGAT,3.2038985,101.8588174,T406
KJ107,PERUMAHAN JAB HUTAN,JLN ULU LANGAT,3.196137692,101.856138,T406
KJ108,KJ108 KG PADANG,JLN HULU LANGAT,3.188776926,101.8535142,T406
KJ109,KJ109 MASJID KG LUBOK KELUBI,JLN HULU LANGAT,3.186237209,101.854187,T406
KJ110,KJ110 SRA KG KUALA PERDIK,JLN HULU LANGAT,3.179123894,101.856582,T406
KJ111,KJ111 SK LUBOK KELUBI (OPP),JLN HULU LANGAT,3.177351261,101.8561663,T406
KJ112,KJ112 KG KUALA PERDIK,JLN HULU LANGAT,3.174969825,101.8550245,T406
KJ113,KJ113 SRA BT 18,JLN HULU LANGAT,3.168129,101.851242,T406
KJ134,KJ134 SJKC CHONG HWA BT 18,JLN HULU LANGAT,3.164276,101.847754,T406;T406B
KJ135,KJ135 PUSAT PERTANIAN BT 18,JLN HULU LANGAT,3.162907022,101.8472393,T406;T406B
KJ136,KJ136 BALAIRAYA BT 17,JLN HULU LANGAT,3.154893506,101.843007,T406;T406B
KJ137,KJ137 KS DUSUN TUA (OPP),JLN HULU LANGAT,3.150773801,101.8393034,T406;T406B
KJ138,KJ138 MASJID AL-MUTTAQIN (OPP),JLN HULU LANGAT,3.145458277,101.8386818,T406;T406B
KJ139,KJ139 SRA DUSUN TUA,JLN HULU LANGAT,3.139069174,101.8358495,T406;T406B
KJ140,KJ140 IKBN,JLN HULU LANGAT,3.137034945,101.8344846,T406;T406B
KJ141,KJ141 KG DUSUN TUA,JLN HULU LANGAT,3.133743709,101.8325714,T406;T406B
KJ142,KJ142 BALAIRAYA KG BT 15 (OPP),JLN HULU LANGAT,3.130387921,101.8311501,T406;T406B
KJ143,KJ143 TAMAN SRI KUNDANG,JLN HULU LANGAT,3.129209856,101.8295146,T406;T406B
KJ144,KJ144 KG SG SEMUNGKIS,JLN HULU LANGAT,3.124486013,101.8233843,T406;T406B
KJ145,KJ145 SIMPANG FELCRA SEMUNGKIS,JLN HULU LANGAT,3.122869354,101.8219302,T406;T406B
KJ146,KJ146 KG RANTAU PANJANG,JLN HULU LANGAT,3.120373758,101.8204902,T406;T406B
KJ147,KJ147 SMK ABDUL JALIL (OPP),JLN HULU LANGAT,3.117884566,101.8186884,T406;T406B
KJ148,KJ148 TAMAN INDAH JAYA,JLN HULU LANGAT,3.115808531,101.8169641,T406;T406B
KJ149,KJ149 PERTUBUHAN PELADANG (OPP),JLN HULU LANGAT,3.113643,101.816105,T406;T406B
KJ150,KJ150 DEWAN DATO NAZIR (OPP),JLN HULU LANGAT,3.111908909,101.8152868,T406;T406B
KJ151,KJ151 KG SG MICHU,JLN HULU LANGAT,3.108744857,101.8111644,T406;T406B
KJ152,KJ152 KG NANDING,JLN ULU LANGAT,3.106072369,101.8086126,T406;T406B
KJ154,KJ154 TAMAN SRI NANDING,JLN HULU LANGAT,3.103323512,101.8058255,T406;T406B
KJ155,KJ155 TAMAN DESA RAYA,JLN HULU LANGAT,3.099916967,101.8025412,T406;T406B
KJ156,TMN SRI NANDING/KUBUR,JLN ULU LANGAT,3.098674583,101.8015116,T406
KJ157,KJ157 TAMAN BUKIT SEKAWAN,JLN HULU LANGAT,3.095118,101.797413,T406;T406B
KJ158,KJ158 KG SG SERAI,JLN HULU LANGAT,3.093459713,101.7959118,T406;T406B
KJ160,PEMBINAAN HJ ARIFFIN,JLN HULU LANGAT,3.088640087,101.7923956,T406;T406B
KJ161,KJ161 BALAI RAYA KG SG SERAI,JLN ULU LANGAT,3.085919634,101.7899665,T406;T406B
KJ163,KG SG SERAI,JLN HULU LANGAT,3.08377568,101.7883476,T406;T406B
KJ164,KJ164 KOLEKSI ANGGERIK,JLN ULU LANGAT,3.081652594,101.7872791,T406;T406B
KJ165,KJ165 TMN DESA PELANGI,JLN HULU LANGAT,3.079733274,101.7854767,T406;T406B
KJ166,KJ166 KG BUKIT RAYA,JLN HULU LANGAT,3.077666422,101.7841919,T406;T406B
KJ170,KJ170 IDAMAN VILLAS (OPP),JLN HULU LANGAT,3.076499784,101.7832032,T406;T406B
KJ210,KJ210 SK BUKIT RAYA (OPP),JLN HULU LANGAT,3.072064008,101.7825739,T406;T406B
KJ256,KJ256 LANGAT JAYA CONDOMINIUM,JLN HULU LANGAT,3.070105147,101.779293,T406;T406B
KJ257,KJ257 TAMAN SRI MELAKA,JLN HULU LANGAT,3.069439138,101.7763249,T406;T406B
KJ258,KJ258 KLINIK KESIHATAN BT 9 (OPP),JLN HULU LANGAT,3.069073,101.774764,T406;T406B
KL259,KL259 POS MALAYSIA BT 9,JLN HULU LANGAT,3.068404,101.771965,T406;T406B
KJ114,KJ114 PEKAN BT 18 (TIMUR),JLN SG LUI,3.166538552,101.8509893,T406B
KJ116,KJ116 KG MAMPIR/BT 20,JLN SG LUI,3.172339845,101.8722572,T406B
KJ117,KJ117 SRA SG LUI (OPP),JLN SG LUI,3.165459646,101.8818778,T406B
KJ122,KJ122 KG ULU LUI,JLN SG LUI,3.150373779,101.9092724,T406B
KJ125,KJ125 DAMAN DESA KERINCHI,JLN SG LUI,3.160921647,101.889415,T406B
KJ126,KJ126 DEWAN SG LUI (OPP),JLN SG LUI,3.163722,101.885759,T406B
KJ127,KJ127 SK SG LUI (OPP),JLN SG LUI,3.164699388,101.8835094,T406B
KJ128,KJ128 SRA SG LUI,JLN SG LUI,3.165334,101.881742,T406B
KJ133,KJ133 TAMAN CEMPAKA LUI,JLN SG LUI,3.16629786,101.8508101,T406B
KL2359,MRT TUN RAZAK EXCHANGE PINTU B,JALAN DELIMA,3.142834,101.719824,T407
KL266,MENARA RHB,JALAN TUN RAZAK,3.1440737,101.7218,T407
KL890,MASJID JAMEK ALAM SHAH (OPP),JLN TUN RAZAK,3.136191,101.719174,T407
KL1663,PPR PERKASA,JALAN PERKASA,3.135931,101.72802,T407
KL888,INSTITUT KEMAHIRAN BAITULMAL,JALAN PERKASA,3.134827,101.73002,T407
KL2360,FLAT TAMAN MALURI (OPP),JALAN PERKASA,3.134008,101.7323,T407
KL2361,PETRON TAMAN MALURI,JALAN PRIA 8,3.134555,101.73383,T407
KL2362,SIMPANG JALAN PRIA 1,JALAN PRIA 8,3.136507,101.7346,T407
KL2363,PERTIWI INDAH CONDO (OPP),JALAN PERTIWI,3.137586,101.73275,T407
KL244,SIMPANG JALAN WIRAWATI 8,JALAN WIRAWATI,3.138989,101.732285,T407
KL245,SIMPANG JALAN WIRAWATI 5,JALAN WIRAWATI,3.140465,101.733025,T407
KL2364,I.K.M. KL,JALAN BELANGKAS,3.143245,101.73365,T407
KL258,FLAT DESA PANDAN BLOK B2,JALAN KG. PANDAN,3.144797,101.7337,T407
KL259,FLAT DESA PANDAN BLOK B14,JALAN 1/76,3.14589,101.735275,T407
KL2370,KOMERSIAL DESA PANDAN (TIMUR),JALAN 4/76,3.146715,101.73773,T407
KL219,APARTMENT DESA PANDAN BLOK G2,JALAN 2/76D,3.147954,101.74017,T407
KL1839,SEK. KEB. DESA PANDAN,JALAN 4/76E,3.150179,101.73841,T407
KL2371,APARTMENT DESA PANDAN BLOK J4,JALAN 1/76E,3.151585,101.73747,T407
KL2372,KUARTERS KERAJAAN JLN U-THANT (OPP),JALAN 1/76,3.152605,101.736626,T407
KL1842,G VILLAGE,JALAN 1/76,3.149568,101.73623,T407
KL2373,KOMERSIAL DESA PANDAN (SELATAN),JALAN 1/76,3.148031,101.73607,T407
KL223,FLAT DESA PANDAN BLOK B14 (OPP),JALAN 1/76,3.145912,101.73557,T407
KL239,KLINIK KESIHATAN KG PANDAN,JALAN KG. PANDAN,3.144555,101.733185,T407
KL246,PUSAT PERDAGANGAN KG. PANDAN,JALAN KG PANDAN,3.144347,101.73074,T407
KL247,KELAB ROYAL SELANGOR,JALAN KG PANDAN,3.144185,101.72912,T407
KL248,PETRONAS TAMAN MALURI,JALAN KG PANDAN,3.142678,101.727974,T407
KL250,S.M.K. AMINUDDIN BAKI (SELATAN),JALAN KG PANDAN,3.140242,101.72705,T407
KL887,KOMPLEKS BELIA & SUKAN KG. PANDAN,JALAN KG PANDAN,3.138376,101.72633,T407
KL399,BULATAN KG. PANDAN,JALAN KG PANDAN,3.1375968,101.724236,T407
KL267,MENARA RHB (OPP),JALAN TUN RAZAK,3.144357,101.72149,T407
KL756,MRT TAMAN MUTIARA PINTU B,JALAN CHERAS,3.091748,101.74048,T408;T409
KL757,CHERAS LEISURE MALL,JALAN CHERAS,3.08921,101.741165,T408;T409
KL917,PETRONAS TAMAN SEGAR (SELATAN),SUSUR JALAN CHERAS,3.0867286,101.74288,T408;T409
KL1707,IBU PEJABAT PERHILITAN (OPP),SUSUR JALAN CHERAS,3.084459,101.74497,T408
AJ318,MERANTI APARTMENT,JALAN CHERAS HARTAMAS,3.085911,101.74652,T408
AJ319,CENGAL APARTMENT,JALAN CHERAS HARTAMAS,3.0883584,101.74799,T408
AJ320,FLAT TAMAN BUKIT SEGAR,JALAN CHERAS HARTAMAS,3.089925,101.75145,T408
AJ443,BAYU MAS,JALAN CHERAS HARTAMAS,3.091589,101.75208,T408
AJ321,THE MARK CHERAS,JALAN CHERAS HARTAMAS,3.0938222,101.75334,T408
KJ2,CEMARA APARTMENT,JALAN BUKIT SEGAR JAYA,3.094816,101.757705,T408
KJ35,TMN BKT SEGAR JAYA 2,JALAN BUKIT SEGAR JAYA,3.09485,101.759575,T408
KJ46,TMN SEGAR PERDANA (UTARA),JALAN SEGAR PERDANA,3.094339,101.760963,T408
KJ6,PERDANA SQUARE,JALAN SEGAR PERDANA,3.092178,101.762106,T408
KJ7,KOMERSIAL CHERAS AWANA,PERSIARAN AWANA,3.0894084,101.76108,T408;T411
KJ10,HAB TAMAN AWANA CHERAS,JALAN AWANA 13,3.087962,101.76289,T408;T411
KJ5,PERDANA SQUARE,JALAN SEGAR PERDANA,3.092243,101.761856,T408
KJ4,TMN SEGAR PERDANA (UTARA),JALAN SEGAR PERDANA,3.094047,101.760936,T408
KJ3,TMN BKT SEGAR JAYA 2,JALAN BUKIT SEGAR JAYA,3.0947917,101.75969,T408
KJ1,CEMARA APARTMENT,JALAN BUKIT SEGAR JAYA,3.0946667,101.75759,T408
AJ313,THE MARK CHERAS (OPP),JALAN CHERAS HARTAMAS,3.0940194,101.75368,T408
AJ314,BAYU MAS,JALAN CHERAS HARTAMAS,3.0913417,101.75232,T408
AJ315,FLAT TAMAN BUKIT SEGAR,JALAN CHERAS HARTAMAS,3.0898056,101.75165,T408
AJ316,CENGAL APARTMENT,JALAN CHERAS HARTAMAS,3.0886388,101.74901,T408
AJ441,MERANTI APARTMENT (OPP),JALAN CHERAS HARTAMAS,3.086568,101.747198,T408
KL915,IBU PEJABAT PERHILITAN,SUSUR JALAN CHERAS,3.084623,101.744835,T408
KL916,PETRONAS TAMAN SEGAR (OPP),PERSIARAN LEMAK,3.086389,101.742906,T408
KL755,TAMAN BUKIT HIJAU,JALAN CHERAS,3.086075,101.74153,T408;T411
KL1723,CHERAS LEISURE MALL,JALAN CHERAS,3.0885472,101.74103,T408
KL1708,FLAT TAMAN SEGAR,PERSIARAN LEMAK,3.087709,101.745865,T409
KL2355,SEK. KEB. TAMAN SEGAR,PERSIARAN LEMAK,3.090476,101.745834,T409
KL1710,DEWAN SEBAGUNA DBKL TAMAN SEGAR,JALAN JINTAN MANIS,3.096556,101.746735,T409
KL2368,TAMAN SUPREME (TIMUR),JALAN JINTAN,3.097074,101.74618,T409
KL2356,TAMAN SUPREME (BARAT),JALAN JINTAN,3.098526,101.74437,T409
KL131,CHERAS BUSINESS CENTER (BARAT),JALAN KASKAS,3.1001277,101.740524,T409
KL132,HOSPITAL PANTAI CHERAS,JALAN LOBAK,3.101886,101.741005,T409
KL927,TAMAN CHERAS,JALAN KETUMBAR,3.102961,101.74297,T409
KL921,TAMAN RAKYAT,JALAN KETUMBAR,3.103328,101.74653,T409
KL922,KETUMBAR HILL (TIMUR),JALAN 1/95B,3.103616,101.74765,T409
KL923,KETUMBAR HILL (UTARA),JALAN 2/95B,3.1042583,101.74871,T409
KL133,TAMAN CHERAS UTAMA (UTARA),JALAN 6/95B,3.1046166,101.7497,T409
KL1792,MRT TAMAN CONNAUGHT PINTU A,LEBUHRAYA CHERAS - KAJANG,3.078785,101.74606,T410;T411
KL758,TAMAN CONNAUGHT (BARAT),LEBUHRAYA SALAK,3.0817695,101.73603,T410
KL759,IKON CONNAUGHT,LEBUHRAYA SALAK,3.0818555,101.731895,T410
KL2168,DESA TUN RAZAK (UTARA),PERSIARAN MEWAH,3.0809722,101.72257,T410
KL1784,APARTMENT DESA TUN RAZAK,MRR2,3.0791028,101.71921,T410
KL1786,DTR APARTMENT,MRR2,3.0782528,101.71763,T410
KL152,LRT BANDAR TASIK SELATAN,SUSUR JALAN STESEN,3.0761056,101.71206,T410
KL1785,APARTMENT DESA TUN RAZAK,MRR2,3.0791862,101.71878,T410
KL2167,DESA TUN RAZAK (UTARA),PERSIARAN MEWAH,3.0804694,101.722046,T410
KL751,IKON CONNAUGHT (OPP),LEBUHRAYA SALAK,3.0821278,101.732315,T410
KL752,TAMAN CONNAUGHT (BARAT),LEBUHRAYA SALAK,3.0820723,101.73595,T410
KL918,TAMAN CONNAUGHT (UTARA),JALAN WARAS,3.082699,101.7369,T410
KL753,UCSI UNIVERSITY,JALAN BEE ENG 1,3.0852582,101.73678,T410
KL2222,TAMAN TAYNTON VIEW (BARAT),JALAN BEE ENG 1,3.0875833,101.736725,T410
KL754,TAMAN TAYNTON VIEW (TIMUR),JALAN DATO HAJI HARUN,3.0877695,101.73924,T410
KL1791,MRT TAMAN CONNAUGHT PINTU B,LEBUHRAYA CHERAS - KAJANG,3.079296,101.745711,T410;T411
KJ712,CHERAS ZEN PARK,LEBUHRAYA CHERAS - KAJANG,3.0785277,101.74995,T410;T411
KJ23,MARKAS P.G.A,JALAN MEDAN MASRIA,3.0777583,101.75598,T411
KJ22,MASJID AL-AMIN,JALAN MEDAN MASRIA,3.0789278,101.7573,T411
KJ18,S.K. TAMAN CUEPACS (OPP),JALAN COOP CUEPACS 3B,3.079236,101.76012,T411
KJ15,TAMAN CUEPACS (UTARA),PERSIARAN AWANA,3.0801778,101.76147,T411
KJ13,TAMAN FERNGROVE (UTARA),PERSIARAN AWANA,3.0823612,101.76016,T411
KJ34,SEGAR PERDANA 7 (UTARA),PERSIARAN AWANA,3.0883417,101.76045,T411
KJ33,SEGAR PERDANA 7 (SELATAN),PERSIARAN AWANA,3.0882862,101.760574,T411
KJ14,TAMAN FERNGROVE (SELATAN),PERSIARAN AWANA,3.0826557,101.76027,T411
KJ16,TAMAN CUEPACS (SELATAN),PERSIARAN AWANA,3.080364,101.76165,T411
KJ20,S.K. TAMAN CUEPACS,JALAN COOP CUEPACS 3B,3.0795305,101.75892,T411
